# start	end	mode	name  (end = start+size-1; 0 = size unknown)
0x0802B8CC	0x0802B961	thumb	HandleSwingRound
0x0802B964	0x0802BA57	thumb	DoVineHitEffect
0x0802BA58	0x0802BB83	thumb	TryGivePrize
0x0802BB84	0x0802BC5F	thumb	DoPlayAgainPrompt
0x0802BC60	0x0802BD2D	thumb	ClosePokeJumpLink
0x0802BD30	0x0802BD81	thumb	CloseMessageAndResetScore
0x0802BD84	0x0802BE5F	thumb	Task_CommunicateMonInfo
0x0802BE60	0x0802BE7F	thumb	SetTaskWithPokeJumpStruct
0x0802BE80	0x0802BE9F	thumb	InitVineState
0x0802BEA0	0x0802BEE3	thumb	ResetVineState
0x0802BEE4	0x0802BF47	thumb	UpdateVineState
0x0802BF48	0x0802BF7B	thumb	GetVineSpeed
0x0802BF7C	0x0802C097	thumb	UpdateVineSpeed
0x0802C098	0x0802C0B7	thumb	PokeJumpRandom
0x0802C0B8	0x0802C0DB	thumb	ResetVineAfterHit
0x0802C0DC	0x0802C0E7	thumb	IsGameOver
0x0802C0E8	0x0802C113	thumb	ResetPlayersJumpStates
0x0802C114	0x0802C12F	thumb	ResetPlayersMonState
0x0802C130	0x0802C161	thumb	IsPlayersMonState
0x0802C164	0x0802C18B	thumb	SetMonStateJump
0x0802C18C	0x0802C1BB	thumb	SetMonStateHit
0x0802C1BC	0x0802C1DB	thumb	SetMonStateNormal
0x0802C1DC	0x0802C23F	thumb	UpdateGame
0x0802C240	0x0802C25F	thumb	TryUpdateVineSwing
0x0802C260	0x0802C26F	thumb	DisallowVineUpdates
0x0802C270	0x0802C27F	thumb	AllowVineUpdates
0x0802C280	0x0802C395	thumb	HandleMonState
0x0802C398	0x0802C43B	thumb	UpdateJump
0x0802C43C	0x0802C537	thumb	TryUpdateScore
0x0802C538	0x0802C5DB	thumb	UpdateVineHitStates
0x0802C5DC	0x0802C617	thumb	AllPlayersJumpedOrHit
0x0802C618	0x0802C64F	thumb	DidAllPlayersClearVine
0x0802C650	0x0802C687	thumb	ShouldPlayAgain
0x0802C688	0x0802C6AF	thumb	AddJumpScore
0x0802C6B0	0x0802C709	thumb	GetPlayersAtJumpPeak
0x0802C70C	0x0802C73B	thumb	AreLinkQueuesEmpty
0x0802C73C	0x0802C77F	thumb	GetNumPlayersForBonus
0x0802C780	0x0802C78F	thumb	ClearUnreadField
0x0802C790	0x0802C79F	thumb	GetScoreBonus
0x0802C7A0	0x0802C7BB	thumb	TryUpdateExcellentsRecord
0x0802C7BC	0x0802C7DD	thumb	HasEnoughScoreForPrize
0x0802C7E0	0x0802C807	thumb	GetPrizeData
0x0802C808	0x0802C815	thumb	UnpackPrizeData
0x0802C818	0x0802C837	thumb	GetPrizeItemId
0x0802C838	0x0802C87D	thumb	GetPrizeQuantity
0x0802C880	0x0802C8AB	thumb	GetQuantityLimitedByBag
0x0802C8AC	0x0802C8B9	thumb	GetNumPokeJumpPlayers
0x0802C8BC	0x0802C8C7	thumb	GetPokeJumpMultiplayerId
0x0802C8C8	0x0802C8E7	thumb	GetMonInfoByMultiplayerId
0x0802C8E8	0x0802C907	thumb	GetPokeJumpPlayerName
0x0802C908	0x0802C91D	thumb	IsSpeciesAllowedInPokemonJump
0x0802C920	0x0802C973	thumb	IsPokemonJumpSpeciesInParty
0x0802C974	0x0802C9BB	thumb	LoadSpriteSheetsAndPalettes
0x0802C9BC	0x0802C9D1	thumb	ResetPokeJumpSpriteData
0x0802C9D4	0x0802CB13	thumb	CreateJumpMonSprite
0x0802CB14	0x0802CB7B	thumb	DoStarAnim
0x0802CB7C	0x0802CBEF	thumb	SpriteCB_Star
0x0802CBF0	0x0802CC17	thumb	Gfx_StartMonHitShake
0x0802CC18	0x0802CC3F	thumb	Gfx_IsMonHitShakeActive
0x0802CC40	0x0802CC87	thumb	SpriteCB_MonHitShake
0x0802CC88	0x0802CCAF	thumb	Gfx_StartMonHitFlash
0x0802CCB0	0x0802CD07	thumb	Gfx_StopMonHitFlash
0x0802CD08	0x0802CD39	thumb	SpriteCB_MonHitFlash
0x0802CD3C	0x0802CD6F	thumb	Gfx_ResetMonSpriteSubpriorities
0x0802CD70	0x0802CD97	thumb	Gfx_StartMonIntroBounce
0x0802CD98	0x0802CDD3	thumb	Gfx_IsMonIntroBounceActive
0x0802CDD4	0x0802CE47	thumb	SpriteCB_MonIntroBounce
0x0802CE48	0x0802CE9B	thumb	CreateStarSprite
0x0802CE9C	0x0802CF4F	thumb	CreateVineSprites
0x0802CF50	0x0802D043	thumb	UpdateVineAnim
0x0802D044	0x0802D067	thumb	StartPokeJumpCountdown
0x0802D068	0x0802D071	thumb	IsPokeJumpCountdownRunning
0x0802D074	0x0802D0AB	thumb	StartPokeJumpGfx
0x0802D0AC	0x0802D0B9	thumb	FreeWindowsAndDigitObj
0x0802D0BC	0x0802D0C7	thumb	InitPokeJumpGfx
0x0802D0C8	0x0802D0EF	thumb	SetUpPokeJumpGfxFuncById
0x0802D0F0	0x0802D107	thumb	IsPokeJumpGfxFuncFinished
0x0802D108	0x0802D12B	thumb	SetUpPokeJumpGfxFunc
0x0802D12C	0x0802D14F	thumb	Task_RunPokeJumpGfxFunc
0x0802D150	0x0802D2E1	thumb	LoadPokeJumpGfx
0x0802D2E4	0x0802D34F	thumb	PrintPlayerNamesNoHighlight
0x0802D350	0x0802D3BB	thumb	PrintPlayerNamesWithHighlight
0x0802D3BC	0x0802D447	thumb	ErasePlayerNames
0x0802D448	0x0802D4F3	thumb	Msg_WantToPlayAgain
0x0802D4F4	0x0802D595	thumb	Msg_SavingDontTurnOff
0x0802D598	0x0802D5E3	thumb	EraseMessage
0x0802D5E4	0x0802D685	thumb	Msg_SomeoneDroppedOut
0x0802D688	0x0802D729	thumb	Msg_CommunicationStandby
0x0802D72C	0x0802D763	thumb	DoPokeJumpCountdown
0x0802D764	0x0802D787	thumb	SetUpResetVineGfx
0x0802D788	0x0802D7E5	thumb	ResetVineGfx
0x0802D7E8	0x0802D883	thumb	PrintPrizeMessage
0x0802D884	0x0802D8FB	thumb	PrintPrizeFilledBagMessage
0x0802D8FC	0x0802D973	thumb	PrintNoRoomForPrizeMessage
0x0802D974	0x0802DA13	thumb	DoPrizeMessageAndFanfare
0x0802DA14	0x0802DA43	thumb	ClearMessageWindow
0x0802DA44	0x0802DA89	thumb	RemoveMessageWindow
0x0802DA8C	0x0802DA99	thumb	HandlePlayAgainInput
0x0802DA9C	0x0802DB17	thumb	AddMessageWindow
0x0802DB18	0x0802DB8B	thumb	CreatePokeJumpYesNoMenu
0x0802DB8C	0x0802DBF7	thumb	PrintScoreSuffixes
0x0802DBF8	0x0802DC7F	thumb	CreateJumpMonSprites
0x0802DC80	0x0802DC9B	thumb	SetMonSpriteY
0x0802DC9C	0x0802DCCB	thumb	UpdateVineSwing
0x0802DCCC	0x0802DD07	thumb	DoSameJumpTimeBonus
0x0802DD08	0x0802DD63	thumb	InitDigitPrinters
0x0802DD64	0x0802DD71	thumb	PrintScore
0x0802DD74	0x0802DD85	thumb	PrintJumpsInRow
0x0802DD88	0x0802DD9F	thumb	StartMonHitShake
0x0802DDA0	0x0802DDB7	thumb	StartMonHitFlash
0x0802DDB8	0x0802DDCB	thumb	IsMonHitShakeActive
0x0802DDCC	0x0802DDDF	thumb	StopMonHitFlash
0x0802DDE0	0x0802DDF3	thumb	ResetMonSpriteSubpriorities
0x0802DDF4	0x0802DE07	thumb	StartMonIntroBounce
0x0802DE08	0x0802DE1B	thumb	IsMonIntroBounceActive
0x0802DE1C	0x0802DED7	thumb	AddPlayerNameWindows
0x0802DED8	0x0802DF6F	thumb	PrintPokeJumpPlayerName
0x0802DF70	0x0802DFD1	thumb	PrintPokeJumpPlayerNames
0x0802DFD4	0x0802E00B	thumb	DrawPlayerNameWindows
0x0802E00C	0x0802E057	thumb	ShowBonus
0x0802E058	0x0802E08F	thumb	UpdateBonus
0x0802E090	0x0802E0A9	thumb	Task_UpdateBonus
0x0802E0AC	0x0802E0CD	thumb	SendPacket_MonInfo
0x0802E0D0	0x0802E11F	thumb	RecvPacket_MonInfo
0x0802E120	0x0802E137	thumb	SendPacket_Unused
0x0802E138	0x0802E1BB	thumb	SendPacket_LeaderState
0x0802E1BC	0x0802E231	thumb	RecvPacket_LeaderState
0x0802E234	0x0802E261	thumb	SendPacket_MemberState
0x0802E264	0x0802E2CD	thumb	RecvPacket_MemberStateToLeader
0x0802E2D0	0x0802E329	thumb	RecvPacket_MemberStateToMember
0x0802E32C	0x0802E33B	thumb	GetPokeJumpRecords
0x0802E33C	0x0802E353	thumb	ResetPokemonJumpRecords
0x0802E354	0x0802E3A7	thumb	TryUpdateRecords
0x0802E3A8	0x0802E3C3	thumb	IncrementGamesWithMaxPlayers
0x0802E3C4	0x0802E3E3	thumb	ShowPokemonJumpRecords
0x0802E3E4	0x0802E4FD	thumb	Task_ShowPokemonJumpRecords
0x0802E500	0x0802E61F	thumb	PrintRecordsText
0x0802E620	0x0802E639	thumb	TruncateToFirstWordOnly
0x0802E63C	0x0802E687	thumb	CreateStaticCountdownTask
0x0802E688	0x0802E6B9	thumb	StartStaticCountdown
0x0802E6BC	0x0802E6CF	thumb	IsStaticCountdownRunning
0x0802E6D0	0x0802E75B	thumb	Task_StaticCountdown
0x0802E75C	0x0802E83B	thumb	StaticCountdown_CreateSprites
0x0802E83C	0x0802E8C7	thumb	Task_StaticCountdown_Init
0x0802E8C8	0x0802E937	thumb	Task_StaticCountdown_Free
0x0802E938	0x0802EA4F	thumb	SpriteCB_StaticCountdown
0x0802EA50	0x0802EAAF	thumb	Task_StaticCountdown_Start
0x0802EAB0	0x0802EB21	thumb	Task_StaticCountdown_Run
0x0802EB24	0x0802EB83	thumb	StartMinigameCountdown
0x0802EB84	0x0802EB97	thumb	IsMinigameCountdownRunning
0x0802EB98	0x0802EC97	thumb	Task_MinigameCountdown
0x0802EC98	0x0802EDCB	thumb	RunMinigameCountdownDigitsAnim
0x0802EDCC	0x0802EE2F	thumb	InitStartGraphic
0x0802EE30	0x0802EE5B	thumb	IsStartGraphicAnimRunning
0x0802EE5C	0x0802EF4F	thumb	SpriteCB_Start
0x0802EF50	0x0802EFA7	thumb	Load321StartGfx
0x0802EFA8	0x0802EFFB	thumb	CreateNumberSprite
0x0802EFFC	0x0802F0CB	thumb	CreateStartSprite
0x0802F0CC	0x0802F0E3	thumb	RtcDisableInterrupts
0x0802F0E4	0x0802F0F7	thumb	RtcRestoreInterrupts
0x0802F0F8	0x0802F11F	thumb	ConvertBcdToBinary
0x0802F120	0x0802F151	thumb	IsLeapYear
0x0802F154	0x0802F1DF	thumb	ConvertDateToDayCount
0x0802F1E0	0x0802F219	thumb	RtcGetDayCount
0x0802F21C	0x0802F27B	thumb	RtcInit
0x0802F27C	0x0802F287	thumb	RtcGetErrorStatus
0x0802F288	0x0802F2B7	thumb	RtcGetInfo
0x0802F2B8	0x0802F2CF	thumb	RtcGetDateTime
0x0802F2D0	0x0802F2E7	thumb	RtcGetStatus
0x0802F2E8	0x0802F2FB	thumb	RtcGetRawInfo
0x0802F2FC	0x0802F3F7	thumb	RtcCheckInfo
0x0802F3F8	0x0802F409	thumb	RtcReset
0x0802F40C	0x0802F441	thumb	FormatDecimalTime
0x0802F444	0x0802F479	thumb	FormatHexTime
0x0802F47C	0x0802F493	thumb	FormatHexRtcTime
0x0802F494	0x0802F4C9	thumb	FormatDecimalDate
0x0802F4CC	0x0802F501	thumb	FormatHexDate
0x0802F504	0x0802F587	thumb	RtcCalcTimeDifference
0x0802F588	0x0802F5B3	thumb	RtcCalcLocalTime
0x0802F5B4	0x0802F5C7	thumb	RtcInitLocalTimeOffset
0x0802F5C8	0x0802F5FB	thumb	RtcCalcLocalTimeOffset
0x0802F5FC	0x0802F661	thumb	CalcTimeDifference
0x0802F664	0x0802F69B	thumb	RtcGetMinuteCount
0x0802F69C	0x0802F6AF	thumb	RtcGetLocalDayCount
0x0802F6B0	0x0802F6C5	thumb	CB2_MainMenu
0x0802F6C8	0x0802F6D9	thumb	VBlankCB_MainMenu
0x0802F6DC	0x0802F6E7	thumb	CB2_InitMainMenu
0x0802F6E8	0x0802F6F3	thumb	CB2_ReinitMainMenu
0x0802F6F4	0x0802F8D7	thumb	InitMainMenu
0x0802F8D8	0x0802FA5B	thumb	Task_MainMenuCheckSaveFile
0x0802FA5C	0x0802FAAF	thumb	Task_WaitForSaveFileErrorWindow
0x0802FAB0	0x0802FB4F	thumb	Task_MainMenuCheckBattery
0x0802FB50	0x0802FBA3	thumb	Task_WaitForBatteryDryErrorWindow
0x0802FBA4	0x080300AF	thumb	Task_DisplayMainMenu
0x080300B0	0x080300DF	thumb	Task_HighlightSelectedMainMenuItem
0x080300E0	0x08030249	thumb	HandleMainMenuInput
0x0803024C	0x0803027B	thumb	Task_HandleMainMenuInput
0x0803027C	0x08030543	thumb	Task_HandleMainMenuAPressed
0x08030544	0x080305A3	thumb	Task_HandleMainMenuBPressed
0x080305A4	0x08030697	thumb	Task_DisplayMainMenuInvalidActionError
0x08030698	0x080307AF	thumb	HighlightSelectedMainMenuItem
0x080307B0	0x080308AF	thumb	Task_NewGameBirchSpeech_Init
0x080308B0	0x08030927	thumb	Task_NewGameBirchSpeech_WaitToShowBirch
0x08030928	0x080309CB	thumb	Task_NewGameBirchSpeech_WaitForSpriteFadeInWelcome
0x080309CC	0x08030A2B	thumb	Task_NewGameBirchSpeech_ThisIsAPokemon
0x08030A2C	0x08030A6F	thumb	Task_NewGameBirchSpeech_MainSpeech
0x08030A70	0x08030B13	thumb	Task_NewGameBirchSpeechSub_InitPokeBall
0x08030B14	0x08030BCB	thumb	Task_NewGameBirchSpeechSub_WaitForLotad
0x08030BCC	0x08030C17	thumb	Task_NewGameBirchSpeech_AndYouAre
0x08030C18	0x08030C8F	thumb	Task_NewGameBirchSpeech_StartBirchLotadPlatformFade
0x08030C90	0x08030CD3	thumb	Task_NewGameBirchSpeech_SlidePlatformAway
0x08030CD4	0x08030D83	thumb	Task_NewGameBirchSpeech_StartPlayerFadeIn
0x08030D84	0x08030DC7	thumb	Task_NewGameBirchSpeech_WaitForPlayerFadeIn
0x08030DC8	0x08030E07	thumb	Task_NewGameBirchSpeech_BoyOrGirl
0x08030E08	0x08030E37	thumb	Task_NewGameBirchSpeech_WaitToShowGenderMenu
0x08030E38	0x08030ED3	thumb	Task_NewGameBirchSpeech_ChooseGender
0x08030ED4	0x08030F7B	thumb	Task_NewGameBirchSpeech_SlideOutOldGenderSprite
0x08030F7C	0x08030FD3	thumb	Task_NewGameBirchSpeech_SlideInNewGenderSprite
0x08030FD4	0x08031013	thumb	Task_NewGameBirchSpeech_WhatsYourName
0x08031014	0x0803103F	thumb	Task_NewGameBirchSpeech_WaitForWhatsYourNameToPrint
0x08031040	0x0803108F	thumb	Task_NewGameBirchSpeech_WaitPressBeforeNameChoice
0x08031090	0x08031103	thumb	Task_NewGameBirchSpeech_StartNamingScreen
0x08031104	0x08031143	thumb	Task_NewGameBirchSpeech_SoItsPlayerName
0x08031144	0x08031187	thumb	Task_NewGameBirchSpeech_CreateNameYesNo
0x08031188	0x0803121F	thumb	Task_NewGameBirchSpeech_ProcessNameYesNoMenu
0x08031220	0x08031257	thumb	Task_NewGameBirchSpeech_SlidePlatformAway2
0x08031258	0x0803133B	thumb	Task_NewGameBirchSpeech_ReshowBirchLotad
0x0803133C	0x080313E3	thumb	Task_NewGameBirchSpeech_WaitForSpriteFadeInAndTextPrinter
0x080313E4	0x080314C3	thumb	Task_NewGameBirchSpeech_AreYouReady
0x080314C4	0x0803157F	thumb	Task_NewGameBirchSpeech_ShrinkPlayer
0x08031580	0x080315BB	thumb	Task_NewGameBirchSpeech_WaitForPlayerShrink
0x080315BC	0x0803162F	thumb	Task_NewGameBirchSpeech_FadePlayerToWhite
0x08031630	0x08031677	thumb	Task_NewGameBirchSpeech_Cleanup
0x08031678	0x080318D3	thumb	CB2_NewGameBirchSpeech_ReturnFromNamingScreen
0x080318D4	0x080318D5	thumb	SpriteCB_Null
0x080318D8	0x080318F1	thumb	SpriteCB_MovePlayerDownWhileShrinking
0x080318F4	0x0803192B	thumb	NewGameBirchSpeech_CreateLotadSprite
0x0803192C	0x08031A5B	thumb	AddBirchSpeechObjects
0x08031A5C	0x08031AC9	thumb	Task_NewGameBirchSpeech_FadeOutTarget1InTarget2
0x08031ACC	0x08031B3B	thumb	NewGameBirchSpeech_StartFadeOutTarget1InTarget2
0x08031B3C	0x08031BA9	thumb	Task_NewGameBirchSpeech_FadeInTarget1OutTarget2
0x08031BAC	0x08031C1B	thumb	NewGameBirchSpeech_StartFadeInTarget1OutTarget2
0x08031C1C	0x08031C87	thumb	Task_NewGameBirchSpeech_FadePlatformIn
0x08031C88	0x08031CC7	thumb	NewGameBirchSpeech_StartFadePlatformIn
0x08031CC8	0x08031D33	thumb	Task_NewGameBirchSpeech_FadePlatformOut
0x08031D34	0x08031D73	thumb	NewGameBirchSpeech_StartFadePlatformOut
0x08031D74	0x08031DB3	thumb	NewGameBirchSpeech_ShowGenderMenu
0x08031DB4	0x08031DC1	thumb	NewGameBirchSpeech_ProcessGenderMenuInput
0x08031DC4	0x08031E17	thumb	NewGameBirchSpeech_SetDefaultPlayerName
0x08031E18	0x08031E7B	thumb	CreateMainMenuErrorWindow
0x08031E7C	0x08031E91	thumb	MainMenu_FormatSavegameText
0x08031E94	0x08031EF7	thumb	MainMenu_FormatSavegamePlayer
0x08031EF8	0x08031F7B	thumb	MainMenu_FormatSavegameTime
0x08031F7C	0x08032013	thumb	MainMenu_FormatSavegamePokedex
0x08032014	0x080320A3	thumb	MainMenu_FormatSavegameBadges
0x080320A4	0x080320EB	thumb	LoadMainMenuWindowFrameTiles
0x080320EC	0x0803224F	thumb	DrawMainMenuWindowBorder
0x08032250	0x08032297	thumb	ClearMainMenuWindowTilemap
0x08032298	0x080322DF	thumb	NewGameBirchSpeech_ClearGenderWindowTilemap
0x080322E0	0x08032317	thumb	NewGameBirchSpeech_ClearGenderWindow
0x08032318	0x0803239F	thumb	NewGameBirchSpeech_ClearWindow
0x080323A0	0x080323CB	thumb	NewGameBirchSpeech_WaitForThisIsPokemonText
0x080323CC	0x08032439	thumb	CreateYesNoMenuParameterized
0x0803243C	0x08032473	thumb	NewGameBirchSpeech_ShowDialogueWindow
0x08032474	0x0803261B	thumb	NewGameBirchSpeech_CreateDialogueWindowBorder
0x0803261C	0x08032653	thumb	Task_NewGameBirchSpeech_ReturnFromNamingScreenShowTextbox
0x08032654	0x0803269B	thumb	HandleLinkBattleSetup
0x0803269C	0x08032767	thumb	SetUpBattleVarsAndBirchZigzagoon
0x08032768	0x08032823	thumb	InitBattleControllers
0x08032824	0x08032CBF	thumb	InitSinglePlayerBtlControllers
0x08032CC0	0x0803304F	thumb	InitLinkBtlControllers
0x08033050	0x080331B7	thumb	SetBattlePartyIds
0x080331B8	0x08033243	thumb	PrepareBufferDataTransfer
0x08033244	0x080332F3	thumb	CreateTasksForSendRecvLinkBuffers
0x080332F4	0x08033473	thumb	PrepareBufferDataTransferLink
0x08033474	0x08033645	thumb	Task_HandleSendLinkBuffersData
0x08033648	0x0803375B	thumb	TryReceiveLinkBattleData
0x0803375C	0x080338B3	thumb	Task_HandleCopyReceivedLinkBuffersData
0x080338B4	0x080338D7	thumb	BtlController_EmitGetMonData
0x080338D8	0x080338FF	thumb	BtlController_EmitGetRawMonData
0x08033900	0x0803393F	thumb	BtlController_EmitSetMonData
0x08033940	0x0803397F	thumb	BtlController_EmitSetRawMonData
0x08033980	0x0803399F	thumb	BtlController_EmitLoadMonSprite
0x080339A0	0x080339C3	thumb	BtlController_EmitSwitchInAnim
0x080339C4	0x080339E3	thumb	BtlController_EmitReturnMonToBall
0x080339E4	0x08033A03	thumb	BtlController_EmitDrawTrainerPic
0x08033A04	0x08033A23	thumb	BtlController_EmitTrainerSlide
0x08033A24	0x08033A43	thumb	BtlController_EmitTrainerSlideBack
0x08033A44	0x08033A63	thumb	BtlController_EmitFaintAnimation
0x08033A64	0x08033A83	thumb	BtlController_EmitPaletteFade
0x08033A84	0x08033AA3	thumb	BtlController_EmitSuccessBallThrowAnim
0x08033AA4	0x08033AC3	thumb	BtlController_EmitBallThrowAnim
0x08033AC4	0x08033B0B	thumb	BtlController_EmitPause
0x08033B0C	0x08033BE3	thumb	BtlController_EmitMoveAnimation
0x08033BE4	0x08033CFB	thumb	BtlController_EmitPrintString
0x08033CFC	0x08033DE3	thumb	BtlController_EmitPrintSelectionString
0x08033DE4	0x08033E0F	thumb	BtlController_EmitChooseAction
0x08033E10	0x08033E2F	thumb	BtlController_EmitYesNoBox
0x08033E30	0x08033E6B	thumb	BtlController_EmitChooseMove
0x08033E6C	0x08033E9F	thumb	BtlController_EmitChooseItem
0x08033EA0	0x08033EDB	thumb	BtlController_EmitChoosePokemon
0x08033EDC	0x08033EFB	thumb	BtlController_EmitCmd23
0x08033EFC	0x08033F33	thumb	BtlController_EmitHealthBarUpdate
0x08033F34	0x08033F67	thumb	BtlController_EmitExpUpdate
0x08033F68	0x08033FBB	thumb	BtlController_EmitStatusIconUpdate
0x08033FBC	0x08033FF7	thumb	BtlController_EmitStatusAnimation
0x08033FF8	0x08034017	thumb	BtlController_EmitStatusXor
0x08034018	0x0803405F	thumb	BtlController_EmitDataTransfer
0x08034060	0x080340C7	thumb	BtlController_EmitDMA3Transfer
0x080340C8	0x0803410F	thumb	BtlController_EmitPlayBGM
0x08034110	0x08034157	thumb	BtlController_EmitCmd32
0x08034158	0x08034183	thumb	BtlController_EmitTwoReturnValues
0x08034184	0x080341BB	thumb	BtlController_EmitChosenMonReturnValue
0x080341BC	0x080341E7	thumb	BtlController_EmitOneReturnValue
0x080341E8	0x08034213	thumb	BtlController_EmitOneReturnValue_Duplicate
0x08034214	0x08034233	thumb	BtlController_EmitClearUnkVar
0x08034234	0x08034253	thumb	BtlController_EmitSetUnkVar
0x08034254	0x08034273	thumb	BtlController_EmitClearUnkFlag
0x08034274	0x08034293	thumb	BtlController_EmitToggleUnkFlag
0x08034294	0x080342B3	thumb	BtlController_EmitHitAnimation
0x080342B4	0x080342D3	thumb	BtlController_EmitCantSwitch
0x080342D4	0x080342FF	thumb	BtlController_EmitPlaySE
0x08034300	0x0803432B	thumb	BtlController_EmitPlayFanfareOrBGM
0x0803432C	0x0803434B	thumb	BtlController_EmitFaintingCry
0x0803434C	0x0803436B	thumb	BtlController_EmitIntroSlide
0x0803436C	0x0803438B	thumb	BtlController_EmitIntroTrainerBallThrow
0x0803438C	0x080343D3	thumb	BtlController_EmitDrawPartyStatusSummary
0x080343D4	0x080343F3	thumb	BtlController_EmitHidePartyStatusSummary
0x080343F4	0x08034413	thumb	BtlController_EmitEndBounceEffect
0x08034414	0x08034437	thumb	BtlController_EmitSpriteInvisibility
0x08034438	0x08034463	thumb	BtlController_EmitBattleAnimation
0x08034464	0x080344A7	thumb	BtlController_EmitLinkStandbyMsg
0x080344A8	0x080344C7	thumb	BtlController_EmitResetActionMoveSelection
0x080344C8	0x08034517	thumb	BtlController_EmitEndLinkBattle
0x08034518	0x08034521	thumb	LZDecompressWram
0x08034524	0x0803452D	thumb	LZDecompressVram
0x08034530	0x08034563	thumb	LoadCompressedSpriteSheet
0x08034564	0x0803458B	thumb	LoadCompressedSpriteSheetOverrideBuffer
0x0803458C	0x080345BF	thumb	LoadCompressedSpritePalette
0x080345C0	0x080345EF	thumb	LoadCompressedSpritePaletteOverrideBuffer
0x080345F0	0x08034625	thumb	DecompressPicFromTable
0x08034628	0x08034653	thumb	HandleLoadSpecialPokePic
0x08034654	0x0803470F	thumb	LoadSpecialPokePic
0x08034710	0x0803471B	thumb	Unused_LZDecompressWramIndirect
0x0803471C	0x08034973	thumb	StitchObjectsOn8x8Canvas
0x08034974	0x08034985	thumb	GetDecompressedDataSize
0x08034988	0x080349C3	thumb	LoadCompressedSpriteSheetUsingHeap
0x080349C4	0x08034A07	thumb	LoadCompressedSpritePaletteUsingHeap
0x08034A08	0x08034A3D	thumb	DecompressPicFromTable_2
0x08034A40	0x08034AFB	thumb	LoadSpecialPokePic_2
0x08034AFC	0x08034B27	thumb	HandleLoadSpecialPokePic_2
0x08034B28	0x08034B4D	thumb	DecompressPicFromTable_DontHandleDeoxys
0x08034B50	0x08034B7B	thumb	HandleLoadSpecialPokePic_DontHandleDeoxys
0x08034B7C	0x08034C2F	thumb	LoadSpecialPokePic_DontHandleDeoxys
0x08034C30	0x08034C53	thumb	DuplicateDeoxysTiles
0x08034C54	0x08034CC5	thumb	DigitObjUtil_Init
0x08034CC8	0x08034D13	thumb	DigitObjUtil_Free
0x08034D14	0x08034EFB	thumb	DigitObjUtil_CreatePrinter
0x08034EFC	0x08035043	thumb	CopyWorkToOam
0x08035044	0x080350AD	thumb	DigitObjUtil_PrintNumOn
0x080350B0	0x08035163	thumb	DrawNumObjsLeadingZeros
0x08035164	0x080352BD	thumb	DrawNumObjsMinusInFront
0x080352C0	0x080353DB	thumb	DrawNumObjsMinusInBack
0x080353DC	0x0803547B	thumb	DigitObjUtil_DeletePrinter
0x0803547C	0x08035517	thumb	DigitObjUtil_HideOrShow
0x08035518	0x0803556F	thumb	GetFirstOamId
0x08035570	0x080355B3	thumb	SharesTileWithAnyActive
0x080355B4	0x080355F7	thumb	SharesPalWithAnyActive
0x080355F8	0x08035607	thumb	GetTilesPerImage
0x08035608	0x08035647	thumb	UnusedBattleInit
0x08035648	0x08035655	thumb	CB2_UnusedBattleInit
0x08035658	0x080356CF	thumb	BattleInitBgsAndWindows
0x080356D0	0x0803570B	thumb	InitBattleBgsVideo
0x0803570C	0x0803576F	thumb	LoadBattleMenuWindowGfx
0x08035770	0x08035AA3	thumb	DrawMainBattleBackground
0x08035AA4	0x08035AE3	thumb	LoadBattleTextboxAndBackground
0x08035AE4	0x08035C4B	thumb	DrawLinkBattleParticipantPokeballs
0x08035C4C	0x08035D73	thumb	DrawLinkBattleVsScreenOutcomeText
0x08035D74	0x08036153	thumb	InitLinkBattleVsScreen
0x08036154	0x080363C3	thumb	DrawBattleEntryBackground
0x080363C4	0x0803675F	thumb	LoadChosenBattleElement
0x08036760	0x080367D3	thumb	CB2_InitBattle
0x080367D4	0x08036A5B	thumb	CB2_InitBattleInternal
0x08036A5C	0x08036B43	thumb	BufferPartyVsScreenHealth_AtStart
0x08036B44	0x08036C07	thumb	SetPlayerBerryDataInBattleStruct
0x08036C08	0x08036EB7	thumb	SetAllPlayersBerryData
0x08036EB8	0x08036FA9	thumb	FindLinkBattleMaster
0x08036FAC	0x08037457	thumb	CB2_HandleStartBattle
0x08037458	0x080379F7	thumb	CB2_HandleStartMultiPartnerBattle
0x080379F8	0x08037ADB	thumb	SetMultiPartnerMenuParty
0x08037ADC	0x08037D2B	thumb	CB2_PreInitMultiBattle
0x08037D2C	0x08037DF3	thumb	CB2_PreInitIngamePlayerPartnerBattle
0x08037DF4	0x0803841F	thumb	CB2_HandleStartMultiBattle
0x08038420	0x0803849B	thumb	BattleMainCB2
0x0803849C	0x080384E3	thumb	FreeRestoreBattleData
0x080384E4	0x08038527	thumb	CB2_QuitRecordedBattle
0x08038528	0x08038537	thumb	SpriteCB_UnusedBattleInit
0x08038538	0x080385E7	thumb	SpriteCB_UnusedBattleInit_Main
0x080385E8	0x08038A03	thumb	CreateNPCTrainerParty
0x08038A04	0x08038A27	thumb	HBlankCB_Battle
0x08038A28	0x08038AFF	thumb	VBlankCB_Battle
0x08038B00	0x08038B01	thumb	SpriteCB_VsLetterDummy
0x08038B04	0x08038B73	thumb	SpriteCB_VsLetter
0x08038B74	0x08038B93	thumb	SpriteCB_VsLetterInit
0x08038B94	0x08038D63	thumb	BufferPartyVsScreenHealth_AtEnd
