# addr	mode	name  (STT_FUNC from a byte-matching decomp ELF; blank name = let the finder synthesise one)
0x080EDE84	thumb	AlertTVThatPlayerPlayedRoulette
0x080EDE98	thumb	SecretBaseVisit_CalculateDecorationData
0x080EDFB4	thumb	SecretBaseVisit_CalculatePartyData
0x080EE104	thumb	TryPutSecretBaseVisitOnAir
0x080EE184	thumb	TryPutBreakingNewsOnAir
0x080EE2CC	thumb	TryPutLotteryWinnerReportOnAir
0x080EE35C	thumb	TryPutBattleSeminarOnAir
0x080EE44C	thumb	TryPutSafariFanClubOnAir
0x080EE4DC	thumb	TryPutSpotTheCutiesOnAir
0x080EE5A4	thumb	GetRibbonCount
0x080EE69C	thumb	MonDataIdxToRibbon
0x080EE72C	thumb	TryPutTrainerFanClubOnAir
0x080EE7C0	thumb	ShouldHideFanClubInterviewer
0x080EE818	thumb	ShouldAirFrontierTVShow
0x080EE8C8	thumb	TryPutFrontierTVShowOnAir
0x080EEA70	thumb	TryPutSecretBaseSecretsOnAir
0x080EEB98	thumb	ResolveNumberOneShow
0x080EEBF4	thumb	TryPutNumberOneOnAir
0x080EEC80	thumb	IncrementDailySlotsUses
0x080EECA4	thumb	IncrementDailyRouletteUses
0x080EECC8	thumb	IncrementDailyWildBattles
0x080EECEC	thumb	IncrementDailyBerryBlender
0x080EED10	thumb	IncrementDailyPlantedBerries
0x080EED34	thumb	IncrementDailyPickedBerries
0x080EED60	thumb	IncrementDailyBattlePoints
0x080EED88	thumb	TryPutRandomPokeNewsOnAir
0x080EEE30	thumb	GetFirstEmptyPokeNewsSlot
0x080EEE5C	thumb	ClearPokeNews
0x080EEE78	thumb	ClearPokeNewsBySlot
0x080EEEB8	thumb	CompactPokeNews
0x080EEF20	thumb	FindAnyPokeNewsOnTheAir
0x080EEF6C	thumb	DoPokeNews
0x080EF038	thumb	IsPokeNewsActive
0x080EF094	thumb	ShouldApplyPokeNewsEffect
0x080EF0E4	thumb	IsAddingPokeNewsDisallowed
0x080EF120	thumb	UpdatePokeNewsCountdown
0x080EF1BC	thumb	CopyContestRankToStringVar
0x080EF250	thumb	CopyContestCategoryToStringVar
0x080EF30C	thumb	SetContestCategoryStringVarForInterview
0x080EF340	thumb	ConvertIntToDecimalString
0x080EF370	thumb	CountDigits
0x080EF40C	thumb	SmartShopper_BufferPurchaseTotal
0x080EF46C	thumb	IsRecordMixShowAlreadySpawned
0x080EF500	thumb	SortPurchasesByQuantity
0x080EF550	thumb	TryReplaceOldTVShowOfKind
0x080EF5B8	thumb	InterviewBefore
0x080EF64C	thumb	InterviewBefore_FanClubLetter
0x080EF6C4	thumb	InterviewBefore_RecentHappenings
0x080EF704	thumb	InterviewBefore_PkmnFanClubOpinions
0x080EF79C	thumb	InterviewBefore_Dummy
0x080EF7A8	thumb	InterviewBefore_NameRater
0x080EF7B4	thumb	InterviewBefore_BravoTrainerPkmnProfile
0x080EF7F4	thumb	InterviewBefore_ContestLiveUpdates
0x080EF800	thumb	InterviewBefore_3CheersForPokeblocks
0x080EF80C	thumb	InterviewBefore_BravoTrainerBTProfile
0x080EF84C	thumb	InterviewBefore_FanClubSpecial
0x080EF88C	thumb	IsPartyMonNicknamedOrNotEnglish
0x080EF8F8	thumb	IsLeadMonNicknamedOrNotEnglish
0x080EF910	thumb	DeleteTVShowInArrayByIdx
0x080EF93C	thumb	CompactTVShowArray
0x080EF9E8	thumb	GetRandomDifferentSpeciesAndNameSeenByPlayer
0x080EFA24	thumb	GetRandomDifferentSpeciesSeenByPlayer
0x080EFA88	thumb	Script_FindFirstEmptyNormalTVShowSlot
0x080EFADC	thumb	FindFirstEmptyNormalTVShowSlot
0x080EFB08	thumb	FindFirstEmptyRecordMixTVShowSlot
0x080EFB38	thumb	BernoulliTrial
0x080EFB58	thumb	GetRandomWordFromShow
0x080EFBA4	thumb	GetRandomNameRaterStateFromName
0x080EFBDC	thumb	GetNicknameSubstring
0x080EFD54	thumb	IsTVShowAlreadyInQueue
0x080EFD98	thumb	TryPutNameRaterShowOnTheAir
0x080EFDDC	thumb	ChangePokemonNickname
0x080EFE98	thumb	ChangePokemonNickname_CB
0x080EFEC4	thumb	ChangeBoxPokemonNickname
0x080EFF48	thumb	ChangeBoxPokemonNickname_CB
0x080EFF6C	thumb	BufferMonNickname
0x080EFF9C	thumb	IsMonOTIDNotPlayers
0x080EFFE0	thumb	GetTVGroupByShowId
0x080F0020	thumb	GetPlayerIDAsU32
0x080F0040	thumb	CheckForPlayersHouseNews
0x080F00A4	thumb	GetMomOrDadStringForTVMessage
0x080F01B8	thumb	HideBattleTowerReporter
0x080F01E8	thumb	ReceiveTvShowsData
0x080F0358	thumb	SetMixedTVShows
0x080F049C	thumb	TryMixTVShow
0x080F0580	thumb	TryMixNormalTVShow
0x080F05E8	thumb	TryMixRecordMixTVShow
0x080F0668	thumb	TryMixOutbreakTVShow
0x080F06D0	thumb	FindInactiveShowInArray
0x080F0708	thumb	DeactivateShowsWithUnseenSpecies
0x080F0B00	thumb	DeactivateShow
0x080F0B24	thumb	DeactivateShowIfNotSeenSpecies
0x080F0B64	thumb	DeactivateGameCompleteShowsIfNotUnlocked
0x080F0BB8	thumb	DeactivateAllNormalTVShows
0x080F0C04	thumb	DeleteExcessMixedShows
0x080F0C7C	thumb	ReceivePokeNewsData
0x080F0D60	thumb	SetMixedPokeNews
0x080F0E58	thumb	InitTryMixPokeNewsShow
0x080F0E84	thumb	TryMixPokeNewsShow
0x080F0ECC	thumb	GetPokeNewsSlotIfActive
0x080F0EEC	thumb	ClearInvalidPokeNews
0x080F0F24	thumb	ClearPokeNewsIfGameNotComplete
0x080F0F64	thumb	TranslateShowNames
0x080F1208	thumb	SanitizeTVShowsForRuby
0x080F1254	thumb	TranslateRubyShows
0x080F1290	thumb	GetStringLanguage
0x080F12A4	thumb	TranslateJapaneseEmeraldShows
0x080F14F8	thumb	SanitizeTVShowLocationsForRuby
0x080F153C	thumb	DoTVShow
0x080F16EC	thumb	DoTVShowBravoTrainerPokemonProfile
0x080F1974	thumb	DoTVShowBravoTrainerBattleTower
0x080F1C0C	thumb	DoTVShowTodaysSmartShopper
0x080F1E48	thumb	DoTVShowTheNameRaterShow
0x080F211C	thumb	DoTVShowPokemonTodaySuccessfulCapture
0x080F2370	thumb	DoTVShowPokemonTodayFailedCapture
0x080F24D8	thumb	DoTVShowPokemonFanClubLetter
0x080F2708	thumb	DoTVShowRecentHappenings
0x080F28A4	thumb	DoTVShowPokemonFanClubOpinions
0x080F299C	thumb	DoTVShowDummiedOut
0x080F29A0	thumb	DoTVShowPokemonNewsMassOutbreak
0x080F2A10	thumb	DoTVShowPokemonContestLiveUpdates
0x080F3140	thumb	DoTVShowPokemonBattleUpdate
0x080F3388	thumb	DoTVShow3CheersForPokeblocks
0x080F363C	thumb	DoTVShowInSearchOfTrainers
0x080F3828	thumb	DoTVShowPokemonAngler
0x080F3904	thumb	DoTVShowTheWorldOfMasters
0x080F39E4	thumb	DoTVShowTodaysRivalTrainer
0x080F3C04	thumb	DoTVShowDewfordTrendWatcherNetwork
0x080F3D74	thumb	DoTVShowHoennTreasureInvestigators
0x080F3E7C	thumb	DoTVShowFindThatGamer
0x080F4028	thumb	DoTVShowBreakingNewsTV
0x080F4360	thumb	DoTVShowSecretBaseVisit
0x080F45A0	thumb	DoTVShowPokemonLotteryWinnerFlashReport
0x080F466C	thumb	DoTVShowThePokemonBattleSeminar
0x080F487C	thumb	DoTVShowTrainerFanClubSpecial
0x080F49BC	thumb	DoTVShowTrainerFanClub
0x080F4B5C	thumb	DoTVShowSpotTheCuties
0x080F4D9C	thumb	DoTVShowPokemonNewsBattleFrontier
0x080F5030	thumb	DoTVShowWhatsNo1InHoennToday
0x080F5180	thumb	SecretBaseSecrets_GetNumActionsTaken
0x080F51AC	thumb	SecretBaseSecrets_GetStateByFlagNumber
0x080F51EC	thumb	DoTVShowSecretBaseSecrets
0x080F5548	thumb	DoTVShowSafariFanClub
0x080F56D4	thumb	DoTVShowLilycoveContestLady
0x080F577C	thumb	TVShowDone
0x080F57B8	thumb	ResetTVShowState
0x080F57C4	thumb	InitContestResultsDisplay
0x080F591C	thumb	LoadContestResultsBgGfx
0x080F5A74	thumb	LoadContestMonName
0x080F5AE0	thumb	LoadAllContestMonNames
0x080F5B00	thumb	CB2_StartShowContestResults
0x080F5C00	thumb	CB2_ShowContestResults
0x080F5C24	thumb	VBlankCB_ShowContestResults
0x080F5CE4	thumb	Task_ShowContestResults
0x080F5ED8	thumb	Task_WaitForLinkPartnersBeforeResults
0x080F5F14	thumb	Task_CommunicateMonIdxsForResults
0x080F5F30	thumb	Task_WaitForLinkPartnerMonIdxs
0x080F5F74	thumb	Task_AnnouncePreliminaryResults
0x080F6058	thumb	Task_ShowPreliminaryResults
0x080F60F0	thumb	Task_AnnounceRound2Results
0x080F616C	thumb	Task_ShowRound2Results
0x080F6204	thumb	Task_AnnounceWinner
0x080F6404	thumb	Task_ShowWinnerMonBanner
0x080F66B4	thumb	Task_SetSeenWinnerMon
0x080F671C	thumb	Task_TryDisconnectLinkPartners
0x080F677C	thumb	Task_WaitForLinkPartnersDisconnect
0x080F67C4	thumb	Task_TrySetContestInterviewData
0x080F6820	thumb	Task_EndShowContestResults
0x080F68B4	thumb	Task_SlideContestResultsBg
0x080F68F0	thumb	Task_FlashStarsAndHearts
0x080F69B8	thumb	LoadContestMonIcon
0x080F6A64	thumb	LoadAllContestMonIcons
0x080F6A9C	thumb	LoadAllContestMonIconPalettes
0x080F6AE8	thumb	TryCreateWirelessSprites
0x080F6B78	thumb	DrawResultsTextWindow
0x080F6DC0	thumb	CreateResultsTextWindowSprites
0x080F6E9C	thumb	StartTextBoxSlideIn
0x080F6EF4	thumb	StartTextBoxSlideOut
0x080F6F40	thumb	EndTextBoxSlideOut
0x080F6F68	thumb	SpriteCB_TextBoxSlideIn
0x080F6FDC	thumb	SpriteCB_EndTextBoxSlideIn
0x080F7014	thumb	SpriteCB_TextBoxSlideOut
0x080F707C	thumb	ShowLinkResultsTextBox
0x080F7144	thumb	HideLinkResultsTextBox
0x080F71C8	thumb	LoadContestResultsTitleBarTilemaps
0x080F7310	thumb	GetNumPreliminaryPoints
0x080F7364	thumb	GetNumRound2Points
0x080F73DC	thumb	Task_DrawFinalStandingNumber
0x080F74BC	thumb	Task_StartHighlightWinnersBox
0x080F753C	thumb	Task_HighlightWinnersBox
0x080F75A8	thumb	SpriteCB_WinnerMonSlideIn
0x080F7620	thumb	SpriteCB_WinnerMonSlideOut
0x080F7670	thumb	Task_CreateConfetti
0x080F7768	thumb	SpriteCB_Confetti
0x080F77E0	thumb	BounceMonIconInBox
0x080F7824	thumb	Task_BounceMonIconInBox
0x080F7880	thumb	CalculateContestantsResultData
0x080F7A80	thumb	UpdateContestResultBars
0x080F7CA8	thumb	Task_UpdateContestResultBar
0x080F7DF4	thumb	AllocContestResults
0x080F7E64	thumb	FreeContestResults
0x080F7ED0	thumb	AddContestTextPrinter
0x080F7F30	thumb	TryEnterContestMon
0x080F7F7C	thumb	HasMonWonThisContestBefore
0x080F7FFC	thumb	GiveMonContestRibbon
0x080F8264	thumb	BufferContestantTrainerName
0x080F8290	thumb	BufferContestantMonNickname
0x080F82B4	thumb	GetContestMonConditionRanking
0x080F82FC	thumb	GetContestMonCondition
0x080F831C	thumb	GetContestWinnerId
0x080F834C	thumb	BufferContestWinnerTrainerName
0x080F8390	thumb	BufferContestWinnerMonName
0x080F83D0	thumb	CB2_SetStartContestCallback
0x080F83E0	thumb	Task_StartContest
0x080F840C	thumb	StartContest
0x080F8438	thumb	BufferContestantMonSpecies
0x080F8458	thumb	Task_StartShowContestResults
0x080F8484	thumb	ShowContestResults
0x080F84B0	thumb	GetContestPlayerId
0x080F84C4	thumb	ContestLinkTransfer
0x080F8508	thumb	Task_StartCommunication
0x080F8568	thumb	Task_StartCommunicateRngRS
0x080F8584	thumb	Task_StartCommunicateLeaderIdsRS
0x080F85A0	thumb	Task_StartCommunicateCategoryRS
0x080F85BC	thumb	Task_LinkContest_SetUpContestRS
0x080F86B8	thumb	Task_LinkContest_CalculateTurnOrderRS
0x080F86E0	thumb	LinkContest_GetLeaderIndex
0x080F8714	thumb	Task_LinkContest_FinalizeConnection
0x080F878C	thumb	Task_LinkContest_Disconnect
0x080F87B4	thumb	Task_LinkContest_WaitDisconnect
0x080F87D8	thumb	SetContestTrainerGfxIds
0x080F8814	thumb	GetNpcContestantLocalId
0x080F8850	thumb	BufferContestTrainerAndMonNames
0x080F8864	thumb	DoesContestCategoryHaveMuseumPainting
0x080F88DC	thumb	SaveMuseumContestPainting
0x080F88E8	thumb	ShouldReadyContestArtist
0x080F8940	thumb	CountPlayerMuseumPaintings
0x080F8970	thumb	GetContestantNamesAtRank
0x080F8ACC	thumb	ExitContestPainting
0x080F8ADC	thumb	ShowContestPainting
0x080F8AFC	thumb	SetLinkContestPlayerGfx
0x080F8B94	thumb	LoadLinkContestPlayerPalettes
0x080F8C7C	thumb	GiveMonArtistRibbon
0x080F8D24	thumb	IsContestDebugActive
0x080F8D28	thumb	ShowContestEntryMonPic
0x080F8EB8	thumb	HideContestEntryMonPic
0x080F8EE8	thumb	Task_ShowContestEntryMonPic
0x080F8FA0	thumb	GetContestMultiplayerId
0x080F8FE8	thumb	GenerateContestRand
0x080F903C	thumb	GetContestRand
0x080F905C	thumb	LinkContestWaitForConnection
0x080F9088	thumb	Task_LinkContestWaitForConnection
0x080F90DC	thumb	LinkContestTryShowWirelessIndicator
0x080F910C	thumb	LinkContestTryHideWirelessIndicator
0x080F9134	thumb	IsContestWithRSPlayer
0x080F9154	thumb	ClearLinkContestFlags
0x080F9160	thumb	IsWirelessContest
0x080F9180	thumb	HealPlayerParty
0x080F9244	thumb	ScriptGiveMon
0x080F92C8	thumb	ScriptGiveEgg
0x080F92F8	thumb	HasEnoughMonsForDoubleBattle
0x080F9320	thumb	CheckPartyMonHasHeldItem
0x080F9370	thumb	DoesPartyHaveEnigmaBerry
0x080F93A0	thumb	CreateScriptedWildMon
0x080F9400	thumb	ScriptSetMonMoveSlot
0x080F9438	thumb	ChooseHalfPartyForBattle
0x080F9460	thumb	CB2_ReturnFromChooseHalfParty
0x080F9490	thumb	ChoosePartyForBattleFrontier
0x080F94B8	thumb	CB2_ReturnFromChooseBattleFrontierParty
0x080F94E8	thumb	ReducePlayerPartyToSelectedMons
0x080F9568	thumb	IsMonValidSpecies
0x080F958C	thumb	AllMonsFainted
0x080F95C0	thumb	FaintFromFieldPoison
0x080F960C	thumb	MonFaintedFromPoison
0x080F9654	thumb	Task_TryFieldPoisonWhiteOut
0x080F972C	thumb	TryFieldPoisonWhiteOut
0x080F9744	thumb	DoPoisonFieldEffect
0x080F97C8	thumb	GetMonSizeHash
0x080F986C	thumb	TranslateBigMonSizeTableIndex
0x080F989C	thumb	GetMonSize
0x080F9910	thumb	FormatMonSizeRecord
0x080F9984	thumb	CompareMonSize
0x080F9A14	thumb	GetMonSizeRecordInfo
0x080F9A7C	thumb	InitSeedotSizeRecord
0x080F9A90	thumb	GetSeedotSizeRecordInfo
0x080F9AAC	thumb	CompareSeedotSize
0x080F9AD4	thumb	InitLotadSizeRecord
0x080F9AE8	thumb	GetLotadSizeRecordInfo
0x080F9B04	thumb	CompareLotadSize
0x080F9B30	thumb	GiveGiftRibbonToParty
0x080F9BCC	thumb	ComputerScreenOpenEffect
0x080F9BF4	thumb	ComputerScreenCloseEffect
0x080F9C1C	thumb	IsComputerScreenOpenEffectActive
0x080F9C30	thumb	IsComputerScreenCloseEffectActive
0x080F9C44	thumb	CreateComputerScreenEffectTask
0x080F9C90	thumb	Task_ComputerScreenOpenEffect
0x080F9DFC	thumb	Task_ComputerScreenCloseEffect
0x080F9F5C	thumb	SetCurrentSecretBase
0x080F9F78	thumb	AdjustSecretPowerSpritePixelOffsets
0x080FA004	thumb	SetUpFieldMove_SecretPower
0x080FA0DC	thumb	FieldCallback_SecretBaseCave
0x080FA0FC	thumb	FldEff_UseSecretPowerCave
0x080FA128	thumb	StartSecretBaseCaveFieldEffect
0x080FA13C	thumb	FldEff_SecretPowerCave
0x080FA18C	thumb	SpriteCB_CaveEntranceInit
0x080FA1A8	thumb	SpriteCB_CaveEntranceOpen
0x080FA1D8	thumb	SpriteCB_CaveEntranceEnd
0x080FA1E8	thumb	FieldCallback_SecretBaseTree
0x080FA208	thumb	FldEff_UseSecretPowerTree
0x080FA234	thumb	StartSecretBaseTreeFieldEffect
0x080FA248	thumb	FldEff_SecretPowerTree
0x080FA2D8	thumb	SpriteCB_TreeEntranceInit
0x080FA304	thumb	SpriteCB_TreeEntranceOpen
0x080FA33C	thumb	SpriteCB_TreeEntranceEnd
0x080FA34C	thumb	FieldCallback_SecretBaseShrub
0x080FA36C	thumb	FldEff_UseSecretPowerShrub
0x080FA398	thumb	StartSecretBaseShrubFieldEffect
0x080FA3AC	thumb	FldEff_SecretPowerShrub
0x080FA3FC	thumb	SpriteCB_ShrubEntranceInit
0x080FA418	thumb	SpriteCB_ShrubEntranceOpen
0x080FA448	thumb	SpriteCB_ShrubEntranceEnd
0x080FA458	thumb	FldEff_SecretBasePCTurnOn
0x080FA4A0	thumb	Task_SecretBasePCTurnOn
0x080FA57C	thumb	DoSecretBasePCTurnOffEffect
0x080FA5E4	thumb	PopSecretBaseBalloon
0x080FA62C	thumb	Task_PopSecretBaseBalloon
0x080FA6AC	thumb	DoBalloonSoundEffect
0x080FA6FC	thumb	FldEff_Nop47
0x080FA700	thumb	FldEff_Nop48
0x080FA704	thumb	DoSecretBaseBreakableDoorEffect
0x080FA754	thumb	Task_ShatterSecretBaseBreakableDoor
0x080FA794	thumb	ShatterSecretBaseBreakableDoor
0x080FA7EC	thumb	Task_SecretBaseMusicNoteMatSound
0x080FA970	thumb	PlaySecretBaseMusicNoteMatSound
0x080FA9A4	thumb	SpriteCB_GlitterMatSparkle
0x080FA9D0	thumb	DoSecretBaseGlitterMatSparkle
0x080FAA7C	thumb	FldEff_SandPillar
0x080FABA4	thumb	SpriteCB_SandPillar_BreakTop
0x080FAC24	thumb	SpriteCB_SandPillar_BreakBase
0x080FAC68	thumb	SpriteCB_SandPillar_End
0x080FAC78	thumb	InteractWithShieldOrTVDecoration
0x080FADE4	thumb	IsLargeBreakableDecoration
0x080FAE38	thumb	Task_FieldPoisonEffect
0x080FAEA8	thumb	FldEffPoison_Start
0x080FAEC0	thumb	FldEffPoison_IsActive
0x080FAED4	thumb	Task_WateringBerryTreeAnim
0x080FAEF0	thumb	Task_WateringBerryTreeAnim_Start
0x080FAF64	thumb	Task_WateringBerryTreeAnim_Continue
0x080FAFD4	thumb	Task_WateringBerryTreeAnim_End
0x080FAFF8	thumb	DoWateringBerryTreeAnim
0x080FB00C	thumb	CreateRecordMixingLights
0x080FB074	thumb	DestroyRecordMixingLights
0x080FB0B0	thumb	GetTruckCameraBobbingY
0x080FB0DC	thumb	GetTruckBoxYMovement
0x080FB0F8	thumb	Task_Truck1
0x080FB1AC	thumb	Task_Truck2
0x080FB2C0	thumb	Task_Truck3
0x080FB36C	thumb	Task_HandleTruckSequence
0x080FB4E0	thumb	ExecuteTruckSequence
0x080FB540	thumb	EndTruckSequence
0x080FB59C	thumb	TrySetPortholeWarpDestination
0x080FB5E8	thumb	Task_HandlePorthole
0x080FB6EC	thumb	ShowSSTidalWhileSailing
0x080FB768	thumb	FieldCB_ShowPortholeView
0x080FB7A4	thumb	LookThroughPorthole
0x080FB7E8	thumb	GetCurrentMapRotatingGatePuzzleType
0x080FB818	thumb	RotatingGate_ResetAllGateOrientations
0x080FB854	thumb	RotatingGate_GetGateOrientation
0x080FB870	thumb	RotatingGate_SetGateOrientation
0x080FB890	thumb	RotatingGate_RotateInDirection
0x080FB8CC	thumb	RotatingGate_LoadPuzzleConfig
0x080FB928	thumb	RotatingGate_CreateGatesWithinViewport
0x080FB9FC	thumb	RotatingGate_CreateGate
0x080FBAE4	thumb	SpriteCallback_RotatingGate
0x080FBB64	thumb	RotatingGate_HideGatesOutsideViewport
0x080FBC00	thumb	LoadRotatingGatePics
0x080FBC10	thumb	RotatingGate_DestroyGatesOutsideViewport
0x080FBCDC	thumb	RotatingGate_CanRotate
0x080FBDB4	thumb	RotatingGate_HasArm
0x080FBE08	thumb	RotatingGate_TriggerRotationAnimation
0x080FBE3C	thumb	RotatingGate_GetRotationInfo
0x080FBE90	thumb	RotatingGate_InitPuzzle
0x080FBEA8	thumb	RotatingGatePuzzleCameraUpdate
0x080FBED0	thumb	RotatingGate_InitPuzzleAndGraphics
0x080FBEF0	thumb	CheckForRotatingGatePuzzleCollision
0x080FBFD4	thumb	CheckForRotatingGatePuzzleCollisionWithoutAnimation
0x080FC0A0	thumb	GetSafariZoneFlag
0x080FC0B4	thumb	SetSafariZoneFlag
0x080FC0C4	thumb	ResetSafariZoneFlag
0x080FC0D4	thumb	EnterSafariMode
0x080FC114	thumb	ExitSafariMode
0x080FC14C	thumb	SafariZoneTakeStep
0x080FC180	thumb	SafariZoneRetirePrompt
0x080FC190	thumb	CB2_EndSafariBattle
0x080FC228	thumb	ClearPokeblockFeeder
0x080FC244	thumb	ClearAllPokeblockFeeders
0x080FC258	thumb	GetPokeblockFeederInFront
0x080FC2E8	thumb	GetPokeblockFeederWithinRange
0x080FC388	thumb	SafariZoneGetPokeblockInFront
0x080FC3B8	thumb	SafariZoneGetActivePokeblock
0x080FC3E8	thumb	SafariZoneActivatePokeblockFeeder
0x080FC480	thumb	DecrementFeederStepCounters
0x080FC4B4	thumb	GetInFrontFeederPokeblockAndSteps
0x080FC4F4	thumb	LinkContest_SendBlock
0x080FC530	thumb	LinkContest_GetBlockReceived
0x080FC55C	thumb	LinkContest_GetBlockReceivedFromAllPlayers
0x080FC580	thumb	Task_LinkContest_Init
0x080FC5C0	thumb	Task_LinkContest_StartInitFlags
0x080FC5DC	thumb	Task_LinkContest_InitFlags
0x080FC670	thumb	LinkContest_TryLinkStandby
0x080FC6BC	thumb	Task_LinkContest_CommunicateMonsRS
0x080FC804	thumb	Task_LinkContest_CommunicateRngRS
0x080FC894	thumb	Task_LinkContest_CommunicateCategoryRS
0x080FC998	thumb	Task_LinkContest_CommunicateMonIdxs
0x080FC9F8	thumb	Task_LinkContest_CommunicateMoveSelections
0x080FCACC	thumb	Task_LinkContest_CommunicateFinalStandings
0x080FCC88	thumb	Task_LinkContest_CommunicateAppealsState
0x080FCE48	thumb	Task_LinkContest_CommunicateLeaderIdsRS
0x080FCF40	thumb	Task_LinkContest_CommunicateRound1Points
0x080FCFD0	thumb	Task_LinkContest_CommunicateTurnOrder
0x080FD060	thumb	SetUpItemUseCallback
0x080FD0DC	thumb	SetUpItemUseOnFieldCallback
0x080FD124	thumb	FieldCB_UseItemOnField
0x080FD13C	thumb	Task_CallItemUseOnFieldCallback
0x080FD164	thumb	DisplayCannotUseItemMessage
0x080FD1C8	thumb	DisplayDadsAdviceCannotUseItemMessage
0x080FD1E0	thumb	DisplayCannotDismountBikeMessage
0x080FD1F8	thumb	Task_CloseCantUseKeyItemMessage
0x080FD21C	thumb	CheckIfItemIsTMHMOrEvolutionStone
0x080FD254	thumb	CB2_CheckMail
0x080FD278	thumb	ItemUseOutOfBattle_Mail
0x080FD298	thumb	ItemUseOutOfBattle_Bike
0x080FD358	thumb	ItemUseOnFieldCB_Bike
0x080FD394	thumb	CanFish
0x080FD428	thumb	ItemUseOutOfBattle_Rod
0x080FD468	thumb	ItemUseOnFieldCB_Rod
0x080FD490	thumb	ItemUseOutOfBattle_Itemfinder
0x080FD4B8	thumb	ItemUseOnFieldCB_Itemfinder
0x080FD504	thumb	Task_UseItemfinder
0x080FD5CC	thumb	Task_CloseItemfinderMessage
0x080FD5F0	thumb	ItemfinderCheckForHiddenItems
0x080FD6D4	thumb	IsHiddenItemPresentAtCoords
0x080FD730	thumb	IsHiddenItemPresentInConnection
0x080FD7C8	thumb	CheckForHiddenItemsInMapConnection
0x080FD8E0	thumb	SetDistanceOfClosestHiddenItem
0x080FD9B0	thumb	GetDirectionToHiddenItem
0x080FDA24	thumb	PlayerFaceHiddenItem
0x080FDA94	thumb	Task_HiddenItemNearby
0x080FDADC	thumb	Task_StandingOnHiddenItem
0x080FDB6C	thumb	ItemUseOutOfBattle_PokeblockCase
0x080FDBEC	thumb	CB2_OpenPokeblockFromBag
0x080FDC00	thumb	Task_OpenRegisteredPokeblockCase
0x080FDC34	thumb	ItemUseOutOfBattle_CoinCase
0x080FDCA4	thumb	ItemUseOutOfBattle_PowderJar
0x080FDD10	thumb	ItemUseOutOfBattle_Berry
0x080FDD74	thumb	ItemUseOnFieldCB_Berry
0x080FDDA4	thumb	ItemUseOutOfBattle_WailmerPail
0x080FDE08	thumb	ItemUseOnFieldCB_WailmerPailBerry
0x080FDE2C	thumb	TryToWaterSudowoodo
0x080FDE7C	thumb	ItemUseOnFieldCB_WailmerPailSudowoodo
0x080FDEA0	thumb	ItemUseOutOfBattle_Medicine
0x080FDEBC	thumb	ItemUseOutOfBattle_ReduceEV
0x080FDED8	thumb	ItemUseOutOfBattle_SacredAsh
0x080FDEF4	thumb	ItemUseOutOfBattle_PPRecovery
0x080FDF10	thumb	ItemUseOutOfBattle_PPUp
0x080FDF2C	thumb	ItemUseOutOfBattle_RareCandy
0x080FDF48	thumb	ItemUseOutOfBattle_TMHM
0x080FDF90	thumb	BootUpSoundTMHM
0x080FDFBC	thumb	Task_ShowTMHMContainedMessage
0x080FE024	thumb	UseTMHMYesNo
0x080FE03C	thumb	UseTMHM
0x080FE058	thumb	RemoveUsedItem
0x080FE0BC	thumb	ItemUseOutOfBattle_Repel
0x080FE124	thumb	Task_StartUseRepel
0x080FE164	thumb	Task_UseRepel
0x080FE1D0	thumb	Task_UsedBlackWhiteFlute
0x080FE234	thumb	ItemUseOutOfBattle_BlackWhiteFlute
0x080FE2BC	thumb	Task_UseDigEscapeRopeOnField
0x080FE2D8	thumb	ItemUseOnFieldCB_EscapeRope
0x080FE314	thumb	CanUseDigOrEscapeRopeOnCurMap
0x080FE334	thumb	ItemUseOutOfBattle_EscapeRope
0x080FE378	thumb	ItemUseOutOfBattle_EvolutionStone
0x080FE394	thumb	ItemUseInBattle_PokeBall
0x080FE408	thumb	Task_CloseStatIncreaseMessage
0x080FE440	thumb	Task_UseStatIncreaseItem
0x080FE4B8	thumb	ItemUseInBattle_StatIncrease
0x080FE54C	thumb	ItemUseInBattle_ShowPartyMenu
0x080FE590	thumb	ItemUseInBattle_Medicine
0x080FE5AC	thumb	ItemUseInBattle_SacredAsh
0x080FE5C8	thumb	ItemUseInBattle_PPRecovery
0x080FE5E4	thumb	ItemUseInBattle_Escape
0x080FE650	thumb	ItemUseOutOfBattle_EnigmaBerry
0x080FE77C	thumb	ItemUseInBattle_EnigmaBerry
0x080FE820	thumb	ItemUseOutOfBattle_CannotUse
0x080FE840	thumb	AnimMovePowderParticle
0x080FE898	thumb	AnimMovePowderParticle_Step
0x080FE8E0	thumb	AnimPowerAbsorptionOrb
0x080FE930	thumb	AnimSolarBeamBigOrb
0x080FE988	thumb	AnimSolarBeamSmallOrb
0x080FE9E4	thumb	AnimSolarBeamSmallOrb_Step
0x080FEA58	thumb	AnimTask_CreateSmallSolarBeamOrbs
0x080FEAD8	thumb	AnimAbsorptionOrb
0x080FEB28	thumb	AnimAbsorptionOrb_Step
0x080FEB44	thumb	AnimHyperBeamOrb
0x080FEBFC	thumb	AnimHyperBeamOrb_Step
0x080FEC48	thumb	AnimLeechSeed
0x080FECB8	thumb	AnimLeechSeed_Step
0x080FECF0	thumb	AnimLeechSeedSprouts
0x080FED28	thumb	AnimSporeParticle
0x080FED74	thumb	AnimSporeParticle_Step
