# addr	mode	name  (STT_FUNC from a byte-matching decomp ELF; blank name = let the finder synthesise one)
0x0806220C	thumb	object_68__5Guest
0x08062210	thumb	object_60__5Guest
0x08062214	thumb	object_58__5Guest
0x08062218	thumb	object_50__5Guest
0x08062220	thumb	object_48__5Guest
0x08062224	thumb	object_40__5Guest
0x0806222C	thumb	object_38__5Guest
0x08062234	thumb	imposter_object_38__5Guest
0x0806223C	thumb	object_30__5Guest
0x08062240	thumb	object_28__5Guest
0x08062244	thumb	object_20__5Guest
0x08062248	thumb	object_18__5Guest
0x0806224C	thumb	object_10__5Guest
0x08062250	thumb	object_8__5Guesti
0x08062254	thumb	__5Guest
0x08062274	thumb	init__12GuestFactory
0x080622DC	thumb	put__12GuestFactoryUsPFUs_Pv
0x080622EC	thumb	create__12GuestFactoryUs
0x08062308	thumb	init__17GuestSkillFactory
0x08062358	thumb	put__17GuestSkillFactoryUsPFUsP4Unit_Pv
0x08062368	thumb	create__17GuestSkillFactoryUsP4Unit
0x08062384	thumb	MonsterInfo_ct
0x08062448	thumb	sub_08062448
0x080625A4	thumb	sub_080625A4
0x080626D4	thumb	sub_080626D4
0x080627A4	thumb	sub_080627A4
0x08062818	thumb	sub_08062818
0x08062894	thumb	sub_08062894
0x08062910	thumb	sub_08062910
0x0806298C	thumb	sub_0806298C
0x08062A08	thumb	sub_08062A08
0x08062AD0	thumb	sub_08062AD0
0x08062DB0	thumb	sub_08062DB0
0x08062E7C	thumb	sub_08062E7C
0x080630D8	thumb	sub_080630D8
0x080632E4	thumb	sub_080632E4
0x08063478	thumb	sub_08063478
0x08063710	thumb	sub_08063710
0x080638BC	thumb	sub_080638BC
0x080638D8	thumb	sub_080638D8
0x080638DC	thumb	sub_080638DC
0x080638E8	thumb	sub_080638E8
0x080638F0	thumb	sub_080638F0
0x080638FC	thumb	sub_080638FC
0x08063904	thumb	sub_08063904
0x0806390C	thumb	sub_0806390C
0x08063914	thumb	sub_08063914
0x0806391C	thumb	sub_0806391C
0x08063924	thumb	sub_08063924
0x0806392C	thumb	sub_0806392C
0x08063934	thumb	sub_08063934
0x0806393C	thumb	sub_0806393C
0x08063944	thumb	sub_08063944
0x0806395C	thumb	sub_0806395C
0x08063960	thumb	sub_08063960
0x08063998	thumb	__15struct_08063998
0x080639A8	thumb	sub_080639A8
0x080639B4	thumb	_._15struct_08063998
0x080639D4	thumb	sub_080639D4
0x080639D8	thumb	sub_080639D8
0x080639FC	thumb	sub_080639FC
0x08063A90	thumb	sub_08063A90
0x08063AD0	thumb	init__14MonsterFactory
0x08063EB4	thumb	put__14MonsterFactoryUsUs_Pv
0x08063EC4	thumb	create__14MonsterFactoryUsUs
0x08063EE4	thumb	init__19MonsterSkillFactory
0x08064564	thumb	put__19MonsterSkillFactoryUsP4Unit_Pv
0x08064574	thumb	create__19MonsterSkillFactoryUsP4Unit
0x08064590	thumb	init__13StatusFactory
0x08064808	thumb	put__13StatusFactoryUsP4Unit_Pv
0x08064818	thumb	create__13StatusFactoryUsP4Unit
0x08064834	thumb	init__10PsiFactory
0x08064940	thumb	put__10PsiFactoryUsPFUsP4Unit_Pv
0x08064950	thumb	create__10PsiFactoryUsP4Unit
0x0806496C	thumb	get__9GoodsRTTI
0x08064974	thumb	getRTTI__5Goods
0x08064980	thumb	getName__5GoodsUs
0x080649AC	thumb	__5GoodsUsP4UnitUs
0x080649E8	thumb	_._5Goods
0x080649FC	thumb	fire__5Goods
0x08064A3C	thumb	action_150__5Goods
0x08064B0C	thumb	action_1c0__5Goods
0x08064B20	thumb	id__C5Goods
0x08064B28	thumb	goods_2a0__C5Goods
0x08064B30	thumb	name__C5Goods
0x08064B60	thumb	action_1d8__C5Goods
0x08064C50	thumb	action_1e0__5Goods
0x08064C54	thumb	effect__C5Goods
0x08064C5C	thumb	element__C5Goods
0x08064C64	thumb	target__C5Goods
0x08064C70	thumb	attackMult__C5Goods
0x08064C78	thumb	healLo__C5Goods
0x08064C80	thumb	healHi__C5Goods
0x08064C88	thumb	ailment__C5Goods
0x08064C90	thumb	ailmentChance__C5Goods
0x08064C98	thumb	hasAction__C5Goods
0x08064CAC	thumb	priority__C5Goods
0x08064CB4	thumb	getUseMessage__C5Goods
0x08064D68	thumb	calcMessage__C5GoodsUs
0x08064E20	thumb	getForceUseMessage__C5Goods
0x08064E98	thumb	hasDim__C5Goods
0x08064EAC	thumb	animNo__C5Goods
0x08064EB4	thumb	successAnimNo__C5Goods
0x08064EBC	thumb	critAnimNo__C5Goods
0x08064F00	thumb	sfxNo__C5Goods
0x08064F08	thumb	hitChance__C5Goods
0x08064F14	thumb	critChance__C5Goods
0x08064F1C	thumb	redirectable__C5Goods
0x08064F30	thumb	action_288__5Goods
0x08064F34	thumb	action_290__5Goods
0x08064F38	thumb	action_298__5Goods
0x08064F3C	thumb	goods_2c0__5Goods
0x08064F98	thumb	type__C5Goods
0x08064FA0	thumb	isConsumable__C5GoodsP4Unit
0x08064FB8	thumb	isKeyItem__C5Goods
0x08064FCC	thumb	_GLOBAL_.I.MonsterInfo_ct
0x08064FE8	thumb	__5Goods
0x08065014	thumb	init__12GoodsFactory
0x08065138	thumb	put__12GoodsFactoryUsPFUsP4UnitUs_Pv
0x08065148	thumb	create__12GoodsFactoryUsP4UnitUs
0x08065168	thumb	sub_08065168
0x08065194	thumb	sub_08065194
0x080651A4	thumb	sub_080651A4__FUsP4Unit
0x080651C0	thumb	__13UnnamedSndMon
0x080652A8	thumb	sub_080652A8
0x080652DC	thumb	sub_080652DC
0x080652E4	thumb	sub_080652E4
0x080652E8	thumb	sub_080652E8
0x080652EC	thumb	sub_080652EC
0x080652F4	thumb	sub_080652F4
0x080652F8	thumb	sub_080652F8
0x080652FC	thumb	sub_080652FC
0x08065344	thumb	sub_08065344
0x08065348	thumb	sub_08065348
0x0806536C	thumb	sub_0806536C
0x080653C4	thumb	sub_080653C4
0x08065514	thumb	sub_08065514
0x080655B0	thumb	sub_080655B0
0x080655D4	thumb	sub_080655D4
0x080655FC	thumb	__9AutoComboUiRC11ComboRhythm
0x08065738	thumb	sub_08065738
0x08065768	thumb	sub_08065768
0x08065780	thumb	sub_08065780
0x08065798	thumb	sub_08065798
0x08065834	thumb	sub_08065834
0x08065864	thumb	__15AutoComboResultUiRC11ComboRhythm
0x0806598C	thumb	sub_0806598C
0x080659BC	thumb	sub_080659BC
0x08065A50	thumb	sub_08065A50
0x08065A80	thumb	sub_08065A80
0x08065A94	thumb	sub_08065A94
0x08065AF0	thumb	sub_08065AF0
0x08065B34	thumb	sub_08065B34
0x08065C24	thumb	sub_08065C24
0x08065C28	thumb	sub_08065C28
0x08065C34	thumb	sub_08065C34
0x08065CCC	thumb	sub_08065CCC
0x08065D40	thumb	sub_08065D40
0x08065D60	thumb	manager__13SndMonManager
0x08065D68	thumb	makeInstance__13SndMonManager
0x08065D98	thumb	get__13SndMonManager
0x08065DA4	thumb	destroy__13SndMonManager
0x08065DE0	thumb	getRTTI__6SndMon
0x08065DEC	thumb	__6SndMon
0x08065F98	thumb	dt__6SndMon
0x08066004	thumb	sub_08066004
0x0806609C	thumb	sub_0806609C
0x08066108	thumb	sub_08066108
0x0806616C	thumb	sub_0806616C
0x080661DC	thumb	sub_080661DC
0x0806624C	thumb	sub_0806624C
0x08066250	thumb	sub_08066250
0x08066254	thumb	sub_08066254
0x08066258	thumb	sub_08066258
0x0806625C	thumb	sub_0806625C
0x08066278	thumb	_GLOBAL_I_SndMonManager
0x08066294	thumb	sub_08066294
0x080662B0	thumb	sub_080662B0
0x080662C4	thumb	sub_080662C4
0x080662EC	thumb	sub_080662EC
0x08066334	thumb	sub_08066334
0x0806638C	thumb	sub_0806638C
0x080663CC	thumb	sub_080663CC
0x080663D4	thumb	sub_080663D4
0x080663D8	thumb	sub_080663D8
0x080663E0	thumb	sub_080663E0
0x08066410	thumb	sub_08066410
0x08066444	thumb	sub_08066444
0x08066518	thumb	sub_08066518
0x08066584	thumb	sub_08066584
0x080666F4	thumb	sub_080666F4
0x08066738	thumb	nullsub_29
0x0806673C	thumb	sub_0806673C
0x08066E6C	thumb	sub_08066E6C
0x08066F64	thumb	sub_08066F64
0x08066FB0	thumb	sub_08066FB0
0x08066FD4	thumb	sub_08066FD4
0x08066FF8	thumb	sub_08066FF8
0x0806701C	thumb	sub_0806701C
0x08067040	thumb	sub_08067040
0x080670C0	thumb	sub_080670C0
0x080670FC	thumb	sub_080670FC
0x08067144	thumb	sub_08067144
0x0806718C	thumb	sub_0806718C
0x080671B8	thumb	sub_080671B8
0x080671E4	thumb	sub_080671E4
0x080672A0	thumb	sub_080672A0
0x080672EC	thumb	sub_080672EC
0x08067304	thumb	sub_08067304
0x08067438	thumb	sub_08067438
0x08067D8C	thumb	sub_08067D8C
0x08067F08	thumb	sub_08067F08
0x08067F54	thumb	sub_08067F54
0x08067FB4	thumb	sub_08067FB4
0x08068014	thumb	sub_08068014
0x08068084	thumb	sub_08068084
0x080680AC	thumb	sub_080680AC
0x080680D4	thumb	sub_080680D4
0x080680F8	thumb	sub_080680F8
0x0806811C	thumb	sub_0806811C
0x08068134	thumb	sub_08068134
0x0806815C	thumb	sub_0806815C
0x08068198	thumb	sub_08068198
0x080681E0	thumb	sub_080681E0
0x08068228	thumb	sub_08068228
0x08068254	thumb	sub_08068254
0x08068280	thumb	sub_08068280
0x08068334	thumb	sub_08068334
0x08068380	thumb	sub_08068380
0x08068398	thumb	sub_08068398
0x08068408	thumb	sub_08068408
0x08068474	thumb	sub_08068474
0x08068674	thumb	sub_08068674
0x08068718	thumb	sub_08068718
0x0806871C	thumb	sub_0806871C
0x08068734	thumb	sub_08068734
0x08068770	thumb	__9SARHandle
0x080687AC	thumb	_._9SARHandle
0x080687C0	thumb	sub_080687C0
0x080687DC	thumb	sub_080687DC
0x080688B0	thumb	sub_080688B0
0x08068914	thumb	get__Q29Singleton9Allocator
0x08068938	thumb	__9Singleton
0x08068978	thumb	sub_08068978__9Singleton
0x080689B4	thumb	__4Base
0x080689D4	thumb	_._4Base
0x08068A40	thumb	base_5c__4Base
0x08068A6C	thumb	getRTTI__4Base
0x08068A70	thumb	base_1c__4Base
0x08068A74	thumb	base_24__4Base
0x08068A78	thumb	base_2c__4Base
0x08068A7C	thumb	base_34__4Base
0x08068A80	thumb	listen__4BasePvRC4BaseG9ClockData
0x08068D94	thumb	base_44__4Base
0x08068DA0	thumb	base_4c__4BasePvRC4BaseG9ClockData
0x08068EA0	thumb	emit__4BaseRC4Base
0x08068FC4	thumb	releaseIncoming__4Base
0x08069084	thumb	releaseOutgoing__4Base
0x08069124	thumb	clearNullOutgoing__4Base
0x08069190	thumb	sub_08069190
0x080691A0	thumb	sub_080691A0
0x080691B0	thumb	sub_080691B0
0x080691C0	thumb	divck
0x080691D0	thumb	modck
0x080691E0	thumb	sub_080691E0
0x08069230	thumb	sub_08069230
0x08069258	thumb	sub_08069258
0x08069280	thumb	sub_08069280
0x08069290	thumb	sub_08069290
0x080692A0	thumb	sub_080692A0
0x080692B0	thumb	sub_080692B0
0x080692C0	thumb	seedMT
0x08069318	thumb	randomMT
0x08069454	thumb	randS32_
0x08069474	thumb	sub_08069474
0x08069488	thumb	sub_08069488
0x080694AC	thumb	sub_080694AC
0x080694C8	thumb	sub_080694C8
0x08069520	thumb	sub_08069520
0x08069538	thumb	sub_08069538
0x08069558	thumb	sub_08069558
0x08069594	thumb	sub_08069594
0x080695A4	thumb	sub_080695A4
0x080695BC	thumb	sub_080695BC
0x080695D4	thumb	sub_080695D4
0x08069600	thumb	sub_08069600
0x08069604	thumb	sub_08069604
0x08069608	thumb	__12FitAllocatorUiP3Fit
0x08069634	thumb	_._12FitAllocator
0x080696C4	thumb	malloc__12FitAllocatorUi
0x08069754	thumb	free__12FitAllocatorPv
0x080697AC	thumb	defragment__12FitAllocator
0x080697D4	thumb	bytesRemaining__12FitAllocator
0x080697F4	thumb	check__12FitAllocator
0x08069838	thumb	getInfo__12FitAllocator
0x0806988C	thumb	manager__10IrcManager
0x08069894	thumb	makeInstance__10IrcManager
0x080698C4	thumb	get__10IrcManager
0x080698D0	thumb	destroy__10IrcManager
0x0806990C	thumb	getRTTI__3Irc
0x08069918	thumb	__3Irc
0x0806994C	thumb	_._3Irc
0x08069984	thumb	init__3IrcP8IrqTable
0x08069A18	thumb	disableAll__3Irc
0x08069A2C	thumb	enableAll__3Irc
0x08069A50	thumb	sub_08069A50__3IrcUiG5Intr2
0x08069A88	thumb	sub_08069A88__3IrcUiG5Intr2
0x08069AC0	thumb	sub_08069AC0__3IrcUiG5Intr2
0x08069AF8	thumb	sub_08069AF8__3IrcUi
0x08069B24	thumb	sub_08069B24__3IrcUiUiG5Intr2
0x08069B6C	thumb	sub_08069B6C__3IrcUiG5Intr2
0x08069BA4	thumb	sub_08069BA4__3IrcUiUiG5Intr2
0x08069BEC	thumb	sub_08069BEC__3IrcUiG5Intr2
0x08069C24	thumb	sub_08069C24__3IrcUiUiG5Intr2Us
0x08069C84	thumb	sub_08069C84__3IrcUiG5Intr2
0x08069CBC	thumb	sub_08069CBC__3IrcUiG5Intr2
0x08069CF4	thumb	sub_08069CF4__3IrcUiG5Intr2
0x08069D2C	thumb	sub_08069D2C__3IrcUiUiG5Intr2
0x08069D74	thumb	sub_08069D74__3IrcUiG5Intr2
0x08069DAC	thumb	sub_08069DAC__3IrcUiUiG5Intr2
0x08069DF4	thumb	sub_08069DF4__3IrcUiG5Intr2
0x08069E2C	thumb	sub_08069E2C
0x08069F1C	thumb	sub_08069F1C__3Irc
0x08069F20	thumb	irq_vblank
0x08069F3C	thumb	irq_hblank
0x08069F4C	thumb	irq_vcount
0x08069F5C	thumb	irq_timer0
0x08069F6C	thumb	irq_timer1
0x08069F7C	thumb	irq_timer2
0x08069F8C	thumb	irq_timer3
0x08069F9C	thumb	irq_serial
0x08069FAC	thumb	irq_dma0
0x08069FBC	thumb	irq_dma1
0x08069FCC	thumb	irq_dma2
0x08069FDC	thumb	irq_dma3
0x08069FEC	thumb	irq_key
0x08069FFC	thumb	handleIrq__3IrcUi
0x0806A0A8	thumb	_GLOBAL_.I.manager__10IrcManager
0x0806A0C4	thumb	PreSysClockSingleton_get__Fv
0x0806A0CC	thumb	getRTTI__11PreSysClock
0x0806A0D8	thumb	SysClockSingleton_get__Fv
0x0806A0E0	thumb	getRTTI__8SysClock
0x0806A0EC	thumb	PreAppClockSingleton_get__Fv
0x0806A0F4	thumb	getRTTI__11PreAppClock
0x0806A100	thumb	AppClockSingleton_get__Fv
0x0806A108	thumb	getRTTI__8AppClock
0x0806A114	thumb	PostAppClockSingleton_get__Fv
0x0806A11C	thumb	getRTTI__12PostAppClock
0x0806A128	thumb	PostSysClockSingleton_get__Fv
0x0806A130	thumb	getRTTI__12PostSysClock
0x0806A13C	thumb	manager__12ClockManager
0x0806A144	thumb	makeInstance__12ClockManager
0x0806A174	thumb	get__12ClockManager
0x0806A180	thumb	destroy__12ClockManager
0x0806A1BC	thumb	getRTTI__5Clock
0x0806A1C8	thumb	__5Clock
0x0806A1E4	thumb	_._5Clock
0x0806A1F8	thumb	sleep__5Clocki
0x0806A394	thumb	getTime__5Clock
0x0806A398	thumb	_GLOBAL_.I.PreSysClockSingleton_get__Fv
0x0806A42C	thumb	getTime__12PostSysClock
0x0806A430	thumb	__12PostSysClockUi
0x0806A44C	thumb	__12PostSysClock
0x0806A464	thumb	getTime__12PostAppClock
0x0806A468	thumb	__12PostAppClockUi
0x0806A484	thumb	__12PostAppClock
0x0806A49C	thumb	getTime__8AppClock
0x0806A4A0	thumb	__8AppClockUi
0x0806A4BC	thumb	__8AppClock
0x0806A4D4	thumb	getTime__11PreAppClock
0x0806A4D8	thumb	__11PreAppClockUi
0x0806A4F4	thumb	__11PreAppClock
0x0806A50C	thumb	getTime__8SysClock
0x0806A510	thumb	__8SysClockUi
0x0806A52C	thumb	__8SysClock
0x0806A544	thumb	getTime__11PreSysClock
0x0806A548	thumb	__11PreSysClockUi
0x0806A564	thumb	__11PreSysClock
0x0806A57C	thumb	__11BattleFader
0x0806A5A0	thumb	_._11BattleFader
0x0806A5C4	thumb	set__11BattleFaderUi
0x0806A5D4	thumb	set2__11BattleFaderUi
0x0806A5E4	thumb	set4__11BattleFaderUi
0x0806A5F4	thumb	setAll__11BattleFaderUi
0x0806A608	thumb	setB__11BattleFaderUi
0x0806A618	thumb	setB2__11BattleFaderUi
0x0806A628	thumb	setB4__11BattleFaderUi
0x0806A638	thumb	setBAll__11BattleFaderUi
0x0806A64C	thumb	get__11BattleFader
0x0806A654	thumb	get2__11BattleFader
0x0806A65C	thumb	get4__11BattleFader
0x0806A664	thumb	getB__11BattleFader
0x0806A66C	thumb	getB2__11BattleFader
0x0806A674	thumb	getB4__11BattleFader
0x0806A67C	thumb	sub_0806A67C__11BattleFaderiPUsT2
0x0806A760	thumb	sub_0806A760__11BattleFader
0x0806A80C	thumb	sub_0806A80C__11BattleFader
0x0806A8BC	thumb	sub_0806A8BC__11BattleFader
0x0806A96C	thumb	manager__14GEngineManager
0x0806A974	thumb	makeInstance__14GEngineManager
0x0806A9A4	thumb	get__14GEngineManager
0x0806A9B0	thumb	destroy__14GEngineManager
0x0806A9EC	thumb	getRTTI__7GEngine
0x0806A9F8	thumb	__7GEngine
0x0806AB84	thumb	dt__7GEngine
0x0806AB98	thumb	sub_0806AB98
0x0806AB9C	thumb	sub_0806AB9C
0x0806ABA0	thumb	sub_0806ABA0
0x0806ABA4	thumb	sub_0806ABA4
0x0806ABA8	thumb	sub_0806ABA8
0x0806ABAC	thumb	sub_0806ABAC
0x0806ABB0	thumb	sub_0806ABB0
0x0806ABB4	thumb	sub_0806ABB4
0x0806ABB8	thumb	sub_0806ABB8
0x0806ABC0	thumb	sub_0806ABC0
0x0806ABCC	thumb	sub_0806ABCC
0x0806ABD8	thumb	sub_0806ABD8
0x0806ABE4	thumb	sub_0806ABE4
0x0806ABF0	thumb	sub_0806ABF0
0x0806ABF4	thumb	sub_0806ABF4
0x0806ABF8	thumb	sub_0806ABF8
0x0806ABFC	thumb	sub_0806ABFC
0x0806AC00	thumb	sub_0806AC00
0x0806AC04	thumb	sub_0806AC04
0x0806AC08	thumb	sub_0806AC08
0x0806AC0C	thumb	sub_0806AC0C
0x0806AC10	thumb	sub_0806AC10
0x0806AC18	thumb	sub_0806AC18
0x0806AC24	thumb	sub_0806AC24
0x0806AC30	thumb	sub_0806AC30
0x0806AC3C	thumb	sub_0806AC3C
0x0806AC48	thumb	sub_0806AC48
0x0806AD3C	thumb	sub_0806AD3C
0x0806ADFC	thumb	sub_0806ADFC
0x0806AF2C	thumb	sub_0806AF2C
0x0806AF34	thumb	sub_0806AF34
0x0806AF40	thumb	sub_0806AF40
0x0806AF4C	thumb	sub_0806AF4C
0x0806AF58	thumb	sub_0806AF58
0x0806AF68	thumb	sub_0806AF68
0x0806AF7C	thumb	sub_0806AF7C
0x0806AF90	thumb	sub_0806AF90
0x0806AFA4	thumb	sub_0806AFA4
0x0806AFB4	thumb	sub_0806AFB4
0x0806AFC8	thumb	sub_0806AFC8
0x0806AFDC	thumb	sub_0806AFDC
0x0806AFF0	thumb	sub_0806AFF0
0x0806AFF8	thumb	sub_0806AFF8
0x0806B004	thumb	sub_0806B004
0x0806B010	thumb	sub_0806B010
0x0806B01C	thumb	_GLOBAL_I_GEngine
0x0806B038	thumb	manager__15BGEngineManager
0x0806B040	thumb	makeInstance__15BGEngineManager
0x0806B070	thumb	get__15BGEngineManager
0x0806B07C	thumb	destroy__15BGEngineManager
0x0806B0B8	thumb	getRTTI__8BGEngine
0x0806B0C4	thumb	__8BGEngine
0x0806B258	thumb	dt__8BGEngine
0x0806B2CC	thumb	sub_0806B2CC
0x0806B3E0	thumb	sub_0806B3E0
0x0806B3F4	thumb	sub_0806B3F4
0x0806B410	thumb	sub_0806B410
0x0806B454	thumb	sub_0806B454
0x0806B564	thumb	sub_0806B564
0x0806B66C	thumb	sub_0806B66C
0x0806B680	thumb	sub_0806B680
0x0806B698	thumb	sub_0806B698
0x0806B730	thumb	sub_0806B730
0x0806B744	thumb	sub_0806B744
0x0806B758	thumb	sub_0806B758
0x0806B7B8	thumb	sub_0806B7B8
0x0806B814	thumb	sub_0806B814
0x0806B828	thumb	sub_0806B828
0x0806B850	thumb	sub_0806B850
0x0806B95C	thumb	sub_0806B95C
0x0806B970	thumb	sub_0806B970
0x0806B9C0	thumb	sub_0806B9C0
0x0806BA0C	thumb	sub_0806BA0C
0x0806BA20	thumb	sub_0806BA20
0x0806BA38	thumb	sub_0806BA38
0x0806BA4C	thumb	sub_0806BA4C
0x0806BA60	thumb	sub_0806BA60
0x0806BA68	thumb	sub_0806BA68
0x0806BA6C	thumb	sub_0806BA6C
0x0806BA74	thumb	sub_0806BA74
0x0806BAB8	thumb	sub_0806BAB8
0x0806BACC	thumb	sub_0806BACC
0x0806BAE0	thumb	sub_0806BAE0
0x0806BAE8	thumb	sub_0806BAE8
0x0806BAEC	thumb	sub_0806BAEC
0x0806BAF4	thumb	sub_0806BAF4
0x0806BB0C	thumb	sub_0806BB0C
0x0806BB20	thumb	sub_0806BB20
0x0806BB34	thumb	sub_0806BB34
0x0806BB48	thumb	bgengine_updateScrollHorizontal
0x0806BC3C	thumb	sub_0806BC3C
0x0806BDC0	thumb	_GLOBAL_I_BGEngineManager
0x0806BDDC	thumb	manager__16ObjEngineManager
0x0806BDE4	thumb	makeInstance__16ObjEngineManager
0x0806BE14	thumb	get__16ObjEngineManager
0x0806BE20	thumb	destroy__16ObjEngineManager
0x0806BE5C	thumb	getRTTI__9ObjEngine
0x0806BE68	thumb	__9ObjEngine
0x0806BF68	thumb	_._9ObjEngine
0x0806BFB0	thumb	sub_0806BFB0
0x0806BFCC	thumb	sub_0806BFCC
0x0806C010	thumb	sub_0806C010
0x0806C028	thumb	sub_0806C028
0x0806C034	thumb	sub_0806C034
0x0806C040	thumb	sub_0806C040
0x0806C054	thumb	sub_0806C054
0x0806C090	thumb	sub_0806C090
0x0806C0A0	thumb	sub_0806C0A0
0x0806C0B4	thumb	sub_0806C0B4
0x0806C154	thumb	sub_0806C154
0x0806C160	thumb	sub_0806C160
0x0806C174	thumb	sub_0806C174
0x0806C1B0	thumb	sub_0806C1B0
0x0806C1C0	thumb	sub_0806C1C0
0x0806C1CC	thumb	sub_0806C1CC
0x0806C1D8	thumb	sub_0806C1D8
0x0806C3DC	thumb	sub_0806C3DC
0x0806C404	thumb	_GLOBAL_.I.manager__16ObjEngineManager
0x0806C420	thumb	sub_0806C420
0x0806C428	thumb	makeInstance__17ObjChrPoolManager
0x0806C458	thumb	sub_0806C458
0x0806C464	thumb	destroy__17ObjChrPoolManager
0x0806C4A0	thumb	getRTTI__10ObjChrPool
0x0806C4AC	thumb	__10ObjChrPool
0x0806C51C	thumb	sub_0806C51C
0x0806C55C	thumb	sub_0806C55C
0x0806C634	thumb	sub_0806C634
0x0806C680	thumb	sub_0806C680
0x0806C6C4	thumb	sub_0806C6C4
0x0806C738	thumb	sub_0806C738
0x0806C750	thumb	_GLOBAL_I_ObjChrPoolManager
0x0806C76C	thumb	sub_0806C76C
0x0806C774	thumb	manager__17ObjPltPoolManager
0x0806C77C	thumb	makeInstance__17ObjPltPoolManager
0x0806C7AC	thumb	get__17ObjPltPoolManager
0x0806C7B8	thumb	destroy__17ObjPltPoolManager
0x0806C7F4	thumb	getRTTI__10ObjPltPool
0x0806C800	thumb	__10ObjPltPool
0x0806C870	thumb	_._10ObjPltPool
0x0806C898	thumb	sub_0806C898
0x0806C964	thumb	sub_0806C964__10ObjPltPooli
0x0806C9A0	thumb	sub_0806C9A0__10ObjPltPooli
0x0806C9D4	thumb	sub_0806C9D4__10ObjPltPooli
0x0806CA24	thumb	clear__10ObjPltPool
0x0806CA2C	thumb	_GLOBAL_.I.sub_0806C76C
0x0806CA48	thumb	get__14UpKeyPressRTTI
0x0806CA50	thumb	getRTTI__10UpKeyPress
0x0806CA5C	thumb	get__18UpKeyLongPressRTTI
0x0806CA64	thumb	getRTTI__14UpKeyLongPress
0x0806CA70	thumb	get__16DownKeyPressRTTI
0x0806CA78	thumb	getRTTI__12DownKeyPress
0x0806CA84	thumb	get__20DownKeyLongPressRTTI
0x0806CA8C	thumb	getRTTI__16DownKeyLongPress
0x0806CA98	thumb	get__16LeftKeyPressRTTI
0x0806CAA0	thumb	getRTTI__12LeftKeyPress
0x0806CAAC	thumb	get__20LeftKeyLongPressRTTI
0x0806CAB4	thumb	getRTTI__16LeftKeyLongPress
0x0806CAC0	thumb	get__17RightKeyPressRTTI
0x0806CAC8	thumb	getRTTI__13RightKeyPress
0x0806CAD4	thumb	get__21RightKeyLongPressRTTI
0x0806CADC	thumb	getRTTI__17RightKeyLongPress
0x0806CAE8	thumb	get__13AKeyPressRTTI
0x0806CAF0	thumb	getRTTI__9AKeyPress
0x0806CAFC	thumb	get__17AKeyLongPressRTTI
0x0806CB04	thumb	getRTTI__13AKeyLongPress
0x0806CB10	thumb	get__13BKeyPressRTTI
0x0806CB18	thumb	getRTTI__9BKeyPress
0x0806CB24	thumb	get__17BKeyLongPressRTTI
0x0806CB2C	thumb	getRTTI__13BKeyLongPress
0x0806CB38	thumb	get__13LKeyPressRTTI
0x0806CB40	thumb	getRTTI__9LKeyPress
0x0806CB4C	thumb	get__17LKeyLongPressRTTI
0x0806CB54	thumb	getRTTI__13LKeyLongPress
0x0806CB60	thumb	get__13RKeyPressRTTI
0x0806CB68	thumb	getRTTI__9RKeyPress
0x0806CB74	thumb	get__17RKeyLongPressRTTI
0x0806CB7C	thumb	getRTTI__13RKeyLongPress
0x0806CB88	thumb	get__17StartKeyPressRTTI
0x0806CB90	thumb	getRTTI__13StartKeyPress
0x0806CB9C	thumb	get__21StartKeyLongPressRTTI
0x0806CBA4	thumb	getRTTI__17StartKeyLongPress
0x0806CBB0	thumb	get__18SelectKeyPressRTTI
0x0806CBB8	thumb	getRTTI__14SelectKeyPress
0x0806CBC4	thumb	get__22SelectKeyLongPressRTTI
0x0806CBCC	thumb	getRTTI__18SelectKeyLongPress
0x0806CBD8	thumb	manager__13KeyPadManager
0x0806CBE0	thumb	makeInstance__13KeyPadManager
0x0806CC10	thumb	get__13KeyPadManager
0x0806CC1C	thumb	destroy__13KeyPadManager
0x0806CC58	thumb	getRTTI__6KeyPad
0x0806CC64	thumb	__6KeyPad
0x0806CD2C	thumb	_._6KeyPad
0x0806CD40	thumb	set_20__6KeyPadUi
0x0806CD44	thumb	set_22__6KeyPadUi
0x0806CD48	thumb	get_20__6KeyPad
0x0806CD4C	thumb	get_22__6KeyPad
0x0806CD50	thumb	getKeys__6KeyPad
0x0806CD54	thumb	getNewKeys__6KeyPad
0x0806CD5C	thumb	update__6KeyPadP5Clock
0x0806CE0C	thumb	emitNewKeys__6KeyPad
0x0806D2CC	thumb	_GLOBAL_.I.get__14UpKeyPressRTTI
0x0806D478	thumb	__9CCLHandle
0x0806D48C	thumb	__9CCLHandleRC11ResPtrSized
0x0806D4B0	thumb	_._9CCLHandle
0x0806D4D0	thumb	init__9CCLHandleRC11ResPtrSized
0x0806D504	thumb	type__9CCLHandleRC11ResPtrSized
0x0806D520	thumb	read1__9CCLHandleRC11ResPtrSized
0x0806D52C	thumb	read2__9CCLHandleRC11ResPtrSized
0x0806D538	thumb	count__9CCLHandle
0x0806D53C	thumb	block__9CCLHandle
0x0806D540	thumb	getPalette__9CCLHandleUi
0x0806D548	thumb	__9CCGHandle
0x0806D55C	thumb	__9CCGHandleRC11ResPtrSized
0x0806D580	thumb	_._9CCGHandle
0x0806D5AC	thumb	init__9CCGHandleRC11ResPtrSized
0x0806D5F0	thumb	type__9CCGHandleRC11ResPtrSized
